"ID","area_code","area_name","observe_time","data_time","rain","temperature","humidity","solar_radiation","wind_direction_ten","wind_direction_hundred","wind_speed_ten","wind_speed_hundred","cloud_amount"
44220,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-30 14:00:00.000000',0.0000,22.3200,47.2900,505.8000,289.1100,295.9500,0.4700,0.7600,0.0000
44221,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-30 17:00:00.000000',0.0000,12.2400,39.8700,1.0400,159.0000,163.6100,0.5900,0.6700,0.0000
44222,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-30 14:00:00.000000',0.0000,21.5100,47.4000,502.7900,306.1900,305.4700,NULL,1.1000,0.0000
44223,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-30 11:00:00.000000',0.0000,21.7300,35.9800,635.1900,189.9200,230.3300,0.3200,NULL,0.0000
44224,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-30 11:00:00.000000',0.0000,21.5700,NULL,638.5500,23.7800,311.2800,NULL,0.1400,0.0000
44225,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-30 08:00:00.000000',0.0000,10.5700,38.0400,178.1300,39.3400,96.9400,0.2200,NULL,0.0000
44226,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-30 11:00:00.000000',0.0000,21.7300,35.9800,635.1900,189.9200,230.3300,0.3200,0.2600,0.0000
44227,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-30 08:00:00.000000',0.0000,10.6200,41.3800,192.7100,31.9900,113.2700,0.1800,0.1400,0.0000
44228,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-30 08:00:00.000000',0.0000,10.5700,38.0400,178.1300,39.3400,96.9400,NULL,0.2100,NULL
44229,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-30 17:00:00.000000',0.0000,12.1400,47.7000,5.8300,125.8100,150.5900,0.8100,0.8900,0.0000
44230,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-30 17:00:00.000000',0.0000,12.0600,NULL,1.3100,NULL,124.5600,0.8600,0.7600,0.0000
44231,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-30 14:00:00.000000',0.0000,21.5600,48.9800,509.2900,NULL,245.9100,0.9800,1.1500,0.0000
44232,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-30 14:00:00.000000',0.0000,22.1800,35.5500,498.9700,309.1200,301.4100,0.4200,0.5900,0.0000
44233,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-30 17:00:00.000000',0.0000,12.1400,47.7000,5.8300,125.8100,150.5900,0.8100,0.8900,0.0000
44234,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-30 14:00:00.000000',0.0000,NULL,42.2600,500.9100,227.6600,NULL,0.5400,0.6900,0.0000
44235,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-30 14:00:00.000000',NULL,21.6900,49.7900,505.2500,264.0100,275.2000,0.8500,1.1700,0.0000
44236,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-30 11:00:00.000000',0.0000,NULL,39.7100,638.5800,NULL,348.9700,0.5200,0.3600,0.0000
44237,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-30 08:00:00.000000',NULL,10.8900,NULL,193.6200,179.7400,172.9800,0.0800,0.3600,0.0000
44238,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-30 14:00:00.000000',0.0000,21.5600,48.9800,509.2900,227.7100,245.9100,0.9800,1.1500,0.0000
44239,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-30 11:00:00.000000',0.0000,21.0900,37.3800,NULL,226.8200,244.2100,0.4600,0.5200,0.0000
44240,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-30 08:00:00.000000',NULL,10.0600,34.0000,182.4600,143.8700,164.7600,0.2200,0.4300,0.0000
44241,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-30 23:00:00.000000',0.0000,NULL,45.0700,0.0000,354.3100,352.3700,0.6500,0.4500,0.0000
44242,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-30 23:00:00.000000',NULL,9.5300,44.9600,0.0000,359.4000,16.0000,0.5500,0.4300,NULL
44243,'330824','开化县','2023-11-20 20:00:00.000000','2023-11-30 20:00:00.000000',NULL,9.9800,NULL,0.0000,49.1700,138.3900,0.2100,0.1900,0.0000
44244,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-01 02:00:00.000000',0.0000,NULL,42.1900,0.0000,139.0600,130.3500,0.5300,0.4200,0.0000
44245,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-01 05:00:00.000000',0.0000,NULL,42.0900,NULL,96.9400,75.2900,0.5400,0.6400,0.0000
44246,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-30 23:00:00.000000',0.0000,9.4800,40.7500,0.0000,359.8000,8.8800,0.8100,0.8100,0.0000
44247,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-01 05:00:00.000000',0.0000,7.7800,45.7100,0.0000,178.2800,196.8700,0.5200,0.2800,0.0000
44248,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-01 02:00:00.000000',0.0000,8.5900,44.7200,0.0000,190.2500,199.4900,0.8700,0.7000,0.0000
44249,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-01 05:00:00.000000',0.0000,7.4000,42.0500,0.0000,20.6200,24.0400,0.7500,1.0000,NULL
44250,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-01 02:00:00.000000',0.0000,8.1000,NULL,0.0000,NULL,342.0100,NULL,0.6400,0.0000
44251,'330822','常山县','2023-11-20 20:00:00.000000','2023-11-30 20:00:00.000000',NULL,10.6700,NULL,0.0000,36.2400,100.6300,NULL,0.1300,0.0000
44252,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-01 02:00:00.000000',0.0000,8.5600,45.8400,0.0000,204.2800,192.3100,0.1900,0.3600,0.0000
44253,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-01 02:00:00.000000',0.0000,8.4500,46.0300,0.0000,188.8700,189.9200,0.5500,0.5600,0.0000
44254,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-01 02:00:00.000000',0.0000,NULL,NULL,0.0000,NULL,192.3100,0.1900,NULL,0.0000
44255,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-01 05:00:00.000000',0.0000,NULL,NULL,0.0000,51.3600,75.3000,0.1700,0.1700,0.0000
44256,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-30 23:00:00.000000',NULL,9.3800,37.7700,0.0000,76.8400,59.0200,0.5200,0.6200,0.0000
44257,'330881','江山市','2023-11-20 20:00:00.000000','2023-11-30 20:00:00.000000',0.0000,NULL,42.2700,0.0000,118.7800,113.8800,0.6600,0.5600,0.0000
44258,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-01 05:00:00.000000',0.0000,7.6600,45.3600,0.0000,157.2900,147.3400,0.2600,0.1700,0.0000
44259,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-01 05:00:00.000000',0.0000,7.7600,45.1700,0.0000,51.3600,75.3000,0.1700,0.1700,0.0000
44260,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-01 05:00:00.000000',0.0000,7.7600,42.1700,0.0000,9.4200,20.4400,0.5300,0.6900,0.0000
44261,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-01 02:00:00.000000',0.0000,8.5700,42.5600,0.0000,NULL,341.6200,0.2700,0.3000,NULL
44262,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-30 20:00:00.000000',0.0000,10.5100,48.7800,0.0000,56.2300,78.5100,0.5800,0.8500,NULL
44263,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-30 20:00:00.000000',0.0000,NULL,48.8600,0.0000,112.7200,95.5800,0.3600,0.6400,0.0000
44264,'330802','柯城区','2023-11-20 20:00:00.000000','2023-11-30 20:00:00.000000',NULL,10.5100,48.7800,0.0000,56.2300,78.5100,0.5800,0.8500,0.0000
44265,'330800','衢州市','2023-11-20 20:00:00.000000','2023-11-30 23:00:00.000000',0.0000,9.5300,NULL,0.0000,359.4000,16.0000,NULL,0.4300,0.0000
44266,'330803','衢江区','2023-11-20 20:00:00.000000','2023-11-30 23:00:00.000000',0.0000,9.4300,44.9600,0.0000,307.9900,337.6100,0.1500,0.1100,0.0000
44267,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-30 23:00:00.000000',0.0000,9.4700,42.7200,NULL,199.2300,210.8100,0.4400,0.3400,0.0000
44268,'330825','龙游县','2023-11-20 20:00:00.000000','2023-11-30 20:00:00.000000',0.0000,10.7200,46.1000,0.0000,169.3100,159.2400,0.8400,0.6400,0.0000
44269,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-01 11:00:00.000000',0.0000,20.2500,32.6900,640.2000,29.3600,37.4500,1.8200,2.3300,0.0000
44270,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-01 08:00:00.000000',0.0000,11.3100,NULL,195.9900,56.0100,51.3500,NULL,1.4800,NULL
44271,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-01 17:00:00.000000',0.0000,13.0300,NULL,1.0300,52.0700,53.6000,2.4300,5.1700,0.0000
44272,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-01 14:00:00.000000',0.0000,19.8900,NULL,501.2200,29.2100,33.0900,2.8700,3.9100,0.0000
44273,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-01 14:00:00.000000',0.0000,20.7600,38.3500,NULL,52.9700,NULL,2.7300,3.4900,0.0000
44274,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-01 14:00:00.000000',0.0000,20.6000,49.1900,503.6500,43.7900,38.4600,1.8700,2.8200,0.0000
44275,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-01 11:00:00.000000',NULL,20.9100,NULL,635.5700,44.3100,47.3600,NULL,1.9000,NULL
44276,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-01 08:00:00.000000',0.0000,11.7600,41.8400,NULL,50.6100,43.1400,0.3900,0.6000,0.0000
44277,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-01 11:00:00.000000',0.0000,20.6800,33.4300,NULL,48.0700,NULL,1.2300,1.7600,0.0000
44278,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-01 08:00:00.000000',NULL,11.0100,38.3700,179.4700,22.8600,28.1400,1.0300,1.6700,0.0000
44279,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-01 11:00:00.000000',0.0000,NULL,34.4100,632.1500,79.4800,69.1900,1.6500,2.0200,0.0000
44280,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-01 17:00:00.000000',0.0000,13.1100,51.1400,NULL,118.4400,104.8700,1.5900,2.4600,0.0000
44281,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-01 11:00:00.000000',0.0000,20.4500,37.4600,635.5400,63.0100,60.3500,1.9000,2.2000,0.0000
44282,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-01 08:00:00.000000',0.0000,11.8000,41.9500,175.1400,68.6700,64.4200,0.7200,1.0400,0.0000
44283,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-01 17:00:00.000000',0.0000,12.5600,48.1800,2.9700,60.8600,61.2400,1.6100,3.0100,0.0000
44284,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-01 11:00:00.000000',0.0000,20.5200,34.4100,632.1500,79.4800,69.1900,1.6500,2.0200,0.0000
44285,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-01 08:00:00.000000',0.0000,11.6500,41.4600,189.6900,69.7400,62.3800,0.6500,NULL,0.0000
44286,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-01 17:00:00.000000',0.0000,12.9000,51.1400,5.7600,82.9200,80.5200,2.2100,4.3100,0.0000
44287,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-01 08:00:00.000000',0.0000,11.8000,41.9500,175.1400,68.6700,64.4200,0.7200,NULL,0.0000
44288,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-01 17:00:00.000000',0.0000,12.8900,50.5400,NULL,92.9300,86.5000,2.0900,3.7900,0.0000
44289,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-01 14:00:00.000000',0.0000,20.2300,49.7700,507.7000,77.8600,70.4900,2.5900,3.4600,0.0000
44290,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-01 17:00:00.000000',0.0000,12.9000,51.1400,5.7600,82.9200,80.5200,2.2100,4.3100,0.0000
44291,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-01 14:00:00.000000',0.0000,20.2700,44.1900,499.3300,66.9300,63.5400,2.9600,3.8700,0.0000
44292,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-01 14:00:00.000000',0.0000,20.2300,49.7700,507.7000,77.8600,70.4900,2.5900,3.4600,0.0000
44293,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-01 11:00:00.000000',0.0000,20.9900,32.8000,635.1300,49.2100,46.7100,1.2200,1.6900,0.0000
44294,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-01 08:00:00.000000',NULL,11.2200,39.7200,185.5700,23.2700,28.2500,0.8400,1.3800,0.0000
44295,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-01 17:00:00.000000',0.0000,13.4000,48.0500,NULL,67.0000,65.3400,1.8500,3.6800,0.0000
44296,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-01 14:00:00.000000',0.0000,20.9700,47.4200,NULL,NULL,40.4100,1.9700,2.8200,0.0000
44297,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-01 23:00:00.000000',NULL,NULL,56.0900,0.0000,46.4200,51.7100,NULL,6.0600,0.0000
44298,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-01 20:00:00.000000',0.0000,11.3000,48.6500,NULL,44.5900,49.1300,2.0700,4.6800,0.0000
44299,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-02 02:00:00.000000',0.0000,10.8900,58.7400,NULL,48.5500,51.4900,4.1900,7.9100,0.0000
44300,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-02 05:00:00.000000',NULL,9.1800,62.3600,0.0000,46.7600,50.7900,4.4600,8.0500,0.0000
44301,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-01 23:00:00.000000',0.0000,11.4200,NULL,0.0000,68.9900,NULL,2.4700,NULL,0.0000
44302,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-01 20:00:00.000000',0.0000,11.8300,59.3900,0.0000,63.5800,71.6900,2.0000,4.2700,0.0000
44303,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-01 23:00:00.000000',0.0000,10.6600,57.4800,0.0000,24.5700,35.9200,1.6500,3.2700,0.0000
44304,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-01 20:00:00.000000',0.0000,10.9000,52.2300,0.0000,22.4400,31.7400,NULL,3.2800,0.0000
44305,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-01 20:00:00.000000',0.0000,11.5500,NULL,0.0000,47.7100,55.1600,2.5300,4.5000,0.0000
44306,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-01 20:00:00.000000',0.0000,11.4400,57.2900,0.0000,49.5700,54.8400,2.4900,4.4800,NULL
44307,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-02 05:00:00.000000',0.0000,8.8800,82.9900,0.0000,52.6600,59.4600,3.4500,6.1600,0.0000
44308,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-02 02:00:00.000000',0.0000,10.8300,70.3800,NULL,56.7700,64.3300,2.9700,5.6400,0.0000
44309,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-02 05:00:00.000000',0.0000,NULL,66.5600,0.0000,33.9700,39.9100,2.2400,4.0600,0.0000
44310,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-01 20:00:00.000000',0.0000,11.5500,54.5100,NULL,47.7100,55.1600,NULL,4.5000,0.0000
44311,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-02 02:00:00.000000',0.0000,10.0400,65.4000,0.0000,34.7500,42.9000,1.8400,3.5800,0.0000
44312,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-01 23:00:00.000000',0.0000,11.3500,64.0700,0.0000,60.7700,64.7800,3.3200,6.6600,NULL
44313,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-01 23:00:00.000000',0.0000,11.2200,65.1400,0.0000,59.6600,65.2200,3.1500,6.4800,0.0000
44314,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-02 02:00:00.000000',0.0000,10.8400,66.4000,0.0000,56.6800,58.6600,3.6900,6.6700,0.0000
44315,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-01 23:00:00.000000',0.0000,11.3500,NULL,0.0000,60.7700,64.7800,3.3200,6.6600,0.0000
44316,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-02 02:00:00.000000',0.0000,10.8200,67.8500,0.0000,54.0900,57.7300,3.7300,6.7400,0.0000
44317,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-02 02:00:00.000000',0.0000,10.8400,66.4000,0.0000,56.6800,58.6600,3.6900,6.6700,0.0000
44318,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-02 05:00:00.000000',0.0000,8.9700,74.2000,NULL,54.2700,55.7100,4.1400,6.7000,0.0000
44319,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-02 05:00:00.000000',0.0000,8.9900,77.4400,0.0000,51.4000,53.8100,4.3900,7.2900,NULL
44320,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-01 20:00:00.000000',0.0000,11.5900,51.2700,0.0000,15.7500,31.8400,1.8400,3.4600,0.0000
44321,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-02 05:00:00.000000',0.0000,8.9700,74.2000,0.0000,54.2700,NULL,4.1400,6.7000,0.0000
44322,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-01 23:00:00.000000',0.0000,11.5000,56.7900,0.0000,NULL,NULL,2.0100,4.1800,0.0000
44323,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-02 05:00:00.000000',0.0000,9.1000,63.4100,0.0000,35.0500,42.5800,2.9900,5.4000,0.0000
44324,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-02 02:00:00.000000',0.0000,11.0800,61.2600,0.0000,39.1200,46.5400,2.8000,NULL,0.0000
44325,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-02 17:00:00.000000',0.0000,10.8400,NULL,5.0500,59.8700,NULL,2.7800,5.2700,0.0000
44326,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-02 14:00:00.000000',0.0000,17.4000,72.7200,NULL,67.6200,66.8800,3.9400,5.9200,0.0000
44327,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-02 11:00:00.000000',0.0000,16.2200,NULL,636.2800,51.4400,56.7900,5.4100,7.9900,0.2100
44328,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-02 08:00:00.000000',0.0000,NULL,64.5900,193.0200,52.5300,NULL,NULL,8.2100,0.0000
44329,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-02 17:00:00.000000',NULL,10.5300,67.4300,1.0200,45.6700,49.5400,4.3900,7.9400,0.0000
44330,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-02 14:00:00.000000',0.0000,17.0200,73.0400,499.7900,42.5400,NULL,4.7900,6.9100,0.0000
44331,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-02 14:00:00.000000',0.0000,17.5200,81.1000,495.9600,58.7700,62.9200,4.7800,6.4500,0.0000
44332,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-02 14:00:00.000000',0.0000,17.2400,75.8000,502.1700,NULL,NULL,2.8400,4.1200,0.0000
44333,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-02 11:00:00.000000',0.0000,16.6300,87.7700,622.6100,64.6000,67.8000,NULL,NULL,1.0100
44334,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-02 08:00:00.000000',NULL,10.4800,87.7900,172.8000,67.3900,69.2300,3.7800,5.9400,3.8800
44335,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-02 11:00:00.000000',0.0000,17.0800,87.0700,627.4500,69.2200,67.4200,2.6000,3.7000,0.0300
44336,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-02 08:00:00.000000',0.0000,9.6400,71.1900,NULL,NULL,NULL,2.0700,3.3900,NULL
44337,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-02 11:00:00.000000',0.0000,16.7000,80.1300,625.2600,64.7000,NULL,5.4400,7.5900,0.0700
44338,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-02 17:00:00.000000',0.0000,10.6200,68.2000,1.8200,58.9200,63.8600,3.1500,6.0900,0.0000
44339,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-02 11:00:00.000000',0.0000,16.7400,84.1100,627.8600,NULL,61.6100,5.5000,7.4300,0.0800
44340,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-02 08:00:00.000000',0.0000,10.3100,77.2300,170.7900,65.9100,63.8800,4.6200,7.3500,0.1000
44341,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-02 17:00:00.000000',0.0000,NULL,67.4500,2.9500,65.6000,NULL,1.6800,3.3100,0.0000
44342,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-02 11:00:00.000000',0.0000,16.7000,80.1300,625.2600,64.7000,63.5700,5.4400,7.5900,NULL
44343,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-02 08:00:00.000000',0.0000,NULL,81.5700,183.6700,61.5600,61.6400,NULL,7.3100,0.2700
44344,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-02 08:00:00.000000',0.0000,10.3100,77.2300,170.7900,65.9100,63.8800,4.6200,7.3500,0.1000
44345,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-02 17:00:00.000000',0.0000,10.6000,63.6600,5.7300,60.9500,60.8300,3.8800,6.9400,0.0000
44346,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-02 17:00:00.000000',0.0000,10.6300,68.2300,1.2800,54.9900,57.3000,3.8000,6.9000,0.0000
44347,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-02 14:00:00.000000',0.0000,17.2600,74.3500,506.2200,61.2000,NULL,5.0600,7.0400,0.0000
44348,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-02 17:00:00.000000',0.0000,10.6000,NULL,5.7300,60.9500,60.8300,3.8800,6.9400,0.0000
44349,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-02 14:00:00.000000',0.0000,NULL,78.6400,NULL,56.1300,58.3500,5.1400,6.9300,0.0000
44350,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-02 14:00:00.000000',0.0000,17.2600,74.3500,506.2200,61.2000,60.6300,5.0600,7.0400,0.0000
44351,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-02 11:00:00.000000',0.0000,17.4300,77.5900,632.2000,64.0100,63.0200,3.9300,5.9100,0.0000
44352,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-02 08:00:00.000000',0.0000,10.5300,67.1700,182.6200,50.2100,53.2600,3.0400,5.2800,0.0000
44353,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-02 23:00:00.000000',0.0000,7.7900,62.6800,0.0000,40.1000,53.2600,1.4300,3.0300,0.0000
44354,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-03 05:00:00.000000',0.0000,6.1600,67.9200,0.0000,61.5400,70.5700,1.1500,1.8600,0.0000
44355,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-03 05:00:00.000000',0.0000,5.8600,64.5400,0.0000,62.9700,69.6400,1.5000,2.6000,0.0000
44356,'330822','常山县','2023-11-20 20:00:00.000000','2023-12-03 02:00:00.000000',0.0000,6.7800,64.5400,0.0000,47.2500,NULL,1.6000,NULL,0.0000
44357,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-03 05:00:00.000000',0.0000,5.9300,63.3600,0.0000,64.1400,70.2900,1.5200,2.6900,0.0000
44358,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-02 23:00:00.000000',0.0000,NULL,63.9500,0.0000,45.5200,NULL,2.1500,4.5700,0.0000
44359,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-02 20:00:00.000000',0.0000,8.8700,67.4900,0.0000,53.0800,57.2000,2.6200,5.5700,0.0000
44360,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-03 02:00:00.000000',0.0000,6.7700,65.4400,0.0000,46.6400,53.4700,1.9800,3.6600,0.0000
44361,'330881','江山市','2023-11-20 20:00:00.000000','2023-12-03 05:00:00.000000',NULL,6.1900,66.2800,0.0000,58.9600,64.5800,1.4100,2.2100,0.0000
44362,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-02 23:00:00.000000',0.0000,7.4300,67.6000,0.0000,56.2000,NULL,2.0500,3.9300,0.0000
44363,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-02 20:00:00.000000',0.0000,8.6700,67.6500,0.0000,NULL,62.4200,1.9500,3.9100,0.0000
44364,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-02 23:00:00.000000',0.0000,6.8600,55.5000,0.0000,63.6600,70.4700,1.3900,2.3000,NULL
44365,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-02 20:00:00.000000',0.0000,7.9600,58.3700,0.0000,51.5900,60.6200,1.3300,2.4700,0.0000
44366,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-03 05:00:00.000000',0.0000,5.8700,66.8900,0.0000,67.9000,80.9700,0.9000,1.5300,0.0000
44367,'330825','龙游县','2023-11-20 20:00:00.000000','2023-12-03 02:00:00.000000',0.0000,6.4000,72.3900,NULL,58.7000,64.7600,1.6300,3.0400,0.0000
44368,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-03 05:00:00.000000',0.0000,5.3800,62.9800,0.0000,83.8300,100.4600,NULL,1.1600,0.0000
44369,'330824','开化县','2023-11-20 20:00:00.000000','2023-12-03 02:00:00.000000',0.0000,6.0000,57.3600,0.0000,69.8100,78.8400,1.3700,1.9700,0.0000
44370,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-02 20:00:00.000000',0.0000,8.7100,67.8700,0.0000,NULL,58.9600,NULL,NULL,0.0000
44371,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-02 20:00:00.000000',0.0000,8.7200,69.0500,0.0000,52.2300,56.3400,2.4400,5.1000,0.0000
44372,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-02 20:00:00.000000',0.0000,8.7100,67.8700,0.0000,53.8000,58.9600,2.4600,5.2200,0.0000
44373,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-02 23:00:00.000000',0.0000,NULL,63.1500,0.0000,64.7000,65.6800,2.6300,5.2600,0.0000
44374,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-02 23:00:00.000000',0.0000,7.4000,66.2700,0.0000,59.2700,60.6000,2.5500,5.1400,0.0000
44375,'330800','衢州市','2023-11-20 20:00:00.000000','2023-12-03 02:00:00.000000',0.0000,6.5600,66.7500,0.0000,65.8800,67.6400,NULL,4.1200,0.0000
44376,'330802','柯城区','2023-11-20 20:00:00.000000','2023-12-02 23:00:00.000000',0.0000,7.5800,63.1500,0.0000,64.7000,65.6800,2.6300,5.2600,0.0000
44377,'330803','衢江区','2023-11-20 20:00:00.000000','2023-12-03 02:00:00.000000',0.0000,6.4300,70.2300,0.0000,63.0900,64.4500,2.1500,4.2700,0.0000
